Hotels,Distance,District,Price,Rating,Stars,Comments,Link,Descriptions
Sunotel Central,"a 0,8 km del centro","Eixample, Barcelona",€ 594,"8,0",4 de 5,133 comentarios,https://www.booking.com/hotel/es/sunotel-central.es.html?aid=304142&label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4Asn6_60GwAIB0gIkMjEwMDY0MTMtNzgxMi00YmVlLTkwYjMtMGVmZDZlNDI4NWM42AIF4AIB&ucfs=1&arphpl=1&checkin=2024-02-19&checkout=2024-02-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=46&sr_order=popularity&srpvid=d6a694ee68d90259&srepoch=1707081073&all_sr_blocks=9677115_0_2_0_0&highlighted_blocks=9677115_0_2_0_0&matching_block_id=9677115_0_2_0_0&sr_pri_blocks=9677115_0_2_0_0__59359&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"El Sunotel Central cuenta con piscina en la azotea y bañera de hidromasaje con vistas a Barcelona, y se encuentra en el centro de Barcelona, a solo 10 minutos a pie de la plaza de Cataluña.

Las modernas habitaciones del Sunotel Central están equipadas con conexión WiFi de alta velocidad gratuita, TV vía satélite y baño privado con secador de pelo y artículos de aseo.

El hotel se encuentra a solo 200 metros de la estación de metro Universitat y a 10 minutos a pie de Las Ramblas, famosa por sus artistas callejeros.

Por las mañanas el establecimiento ofrece un desayuno buffet variado, fresco y saludable.

La recepción del hotel, abierta las 24 horas, ofrece servicio de reserva de entradas y consigna de equipaje. Asimismo, hay ordenadores de uso gratuito en el vestíbulo, y salas de reuniones."
Vincci Bit,"a 4,4 km del centro","Sant Martí, Barcelona",€ 610,"8,4",4 de 5,6.111 comentarios,https://www.booking.com/hotel/es/vincci-bit.es.html?aid=304142&label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4Asn6_60GwAIB0gIkMjEwMDY0MTMtNzgxMi00YmVlLTkwYjMtMGVmZDZlNDI4NWM42AIF4AIB&ucfs=1&arphpl=1&checkin=2024-02-19&checkout=2024-02-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=47&sr_order=popularity&srpvid=d6a694ee68d90259&srepoch=1707081073&all_sr_blocks=36066812_338644194_0_2_0&highlighted_blocks=36066812_338644194_0_2_0&matching_block_id=36066812_338644194_0_2_0&sr_pri_blocks=36066812_338644194_0_2_0__61000&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"Vincci Bit se encuentra a tan solo 10 minutos andando de la playa de la Mar Bella. La estación de metro de El Maresme Forum está a 7 minutos a pie. El establecimiento cuenta con sauna, gimnasio y piscina en la azotea con vistas a la ciudad.

El restaurante sirve desayuno buffet y comidas a la carta, incluidos productos sin gluten. También hay salón, bar y servicio de habitaciones.

Las habitaciones del Vincci Bit son luminosas y cómodas, y disponen de aire acondicionado, TV de pantalla plana, carta de almohadas y minibar. Los baños privados incluyen ducha, secador de pelo y artículos de aseo gratuitos. Hay WiFi gratuita.

Hay varios bares, restaurantes y tiendas a pocos minutos a pie del hotel. El centro comercial Diagonal Mar está a solo 300 metros.

El Centro Internacional de Convenciones (CCIB) está a 9 minutos a pie del Vincci Bit. Se puede llegar al centro histórico de Barcelona en solo 15 minutos en metro o tranvía."
Catalonia Born,"a 0,9 km del centro","Ciutat Vella, Barcelona",€ 664,"8,7",4 de 5,2.891 comentarios,https://www.booking.com/hotel/es/cataloniaborn.es.html?aid=304142&label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4Asn6_60GwAIB0gIkMjEwMDY0MTMtNzgxMi00YmVlLTkwYjMtMGVmZDZlNDI4NWM42AIF4AIB&ucfs=1&arphpl=1&checkin=2024-02-19&checkout=2024-02-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=48&sr_order=popularity&srpvid=d6a694ee68d90259&srepoch=1707081073&all_sr_blocks=9058609_194604655_0_2_0&highlighted_blocks=9058609_194604655_0_2_0&matching_block_id=9058609_194604655_0_2_0&sr_pri_blocks=9058609_194604655_0_2_0__66400&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"El Catalonia Born ocupa un edificio del siglo XIX ubicado en el barrio barcelonés del Born y tiene WiFi gratuita, piscina en la azotea y un patio central con encanto. La estación de metro Arc de Triomf queda a 250 metros.

Las habitaciones del Catalonia Born Hotel son de estilo clásico y tienen baño elegante de mármol. También disponen de TV vía satélite y calefacción o aire acondicionado central (según la temporada).

Se sirve un desayuno buffet. El bar cafetería abre para el almuerzo y la cena. También alberga un bar en el vestíbulo.

El hotel se encuentra a solo unos minutos de la estación de Francia y está bien comunicado con el resto de la ciudad y con los alrededores. El mostrador de información turística presta un servicio de alquiler de coches."
Exe Plaza Catalunya,a 200 m del centro,"Eixample, Barcelona",€ 702,"8,3",2 de 5,3.747 comentarios,https://www.booking.com/hotel/es/exe-plaza-catalunya.es.html?aid=304142&label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4Asn6_60GwAIB0gIkMjEwMDY0MTMtNzgxMi00YmVlLTkwYjMtMGVmZDZlNDI4NWM42AIF4AIB&ucfs=1&arphpl=1&checkin=2024-02-19&checkout=2024-02-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=49&sr_order=popularity&srpvid=d6a694ee68d90259&srepoch=1707081073&all_sr_blocks=391689102_0_2_0_0&highlighted_blocks=391689102_0_2_0_0&matching_block_id=391689102_0_2_0_0&sr_pri_blocks=391689102_0_2_0_0__70215&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"Exe Plaza Catalunya es un alojamiento con una buena ubicación en el centro de Barcelona que ofrece habitaciones con aire acondicionado, terraza y wifi gratis. Este hotel de 4 estrellas ofrece servicio de conserjería y mostrador de información turística. Este alojamiento libre de humo se encuentra a 2,7 km de Platja de Sant Miquel.

En el hotel, todas las habitaciones cuentan con escritorio. Todas las unidades incluyen caja fuerte.

En el alojamiento se puede disfrutar de un desayuno buffet, continental o sin gluten.

El personal de recepción habla catalán, inglés, español y francés, y está dispuesto a ayudar en cualquier momento.

Cerca del alojamiento hay puntos de interés como Plaza Cataluña, Mercado de la Boquería y Teatro Tívoli. El aeropuerto más cercano (Aeropuerto de Barcelona - El Prat) está a 12 km del alojamiento."
The Mirror Barcelona - Adults Only,"a 1,4 km del centro","Eixample, Barcelona",€ 622,"8,3",4 de 5,2.852 comentarios,https://www.booking.com/hotel/es/the-mirror-barcelona.es.html?aid=304142&label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4Asn6_60GwAIB0gIkMjEwMDY0MTMtNzgxMi00YmVlLTkwYjMtMGVmZDZlNDI4NWM42AIF4AIB&ucfs=1&arphpl=1&checkin=2024-02-19&checkout=2024-02-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=51&sr_order=popularity&srpvid=d6a694ee68d90259&srepoch=1707081082&all_sr_blocks=27664004_88206135_0_2_0&highlighted_blocks=27664004_88206135_0_2_0&matching_block_id=27664004_88206135_0_2_0&sr_pri_blocks=27664004_88206135_0_2_0__62230&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"The Mirror Barcelona - Adults Only, situado a 350 metros del Paseo de Gracia, es un hotel ecológico con piscina pequeña al aire libre, sauna y terraza. La estación de tren de Provenza está a 200 metros.

Las habitaciones de The Mirror Hotel Barcelona presentan una decoración elegante en tonos blancos y cuentan con varios espejos y aire acondicionado. Hay conexión WiFi gratuita y TV LCD en el dormitorio y en el baño. Los baños también incluyen albornoces y zapatillas.

La zona de recepción de The Mirror Hotel Barcelona es amplia y cuenta con bar del vestíbulo.

Cerca del alojamiento hay zonas comerciales.

El Mirror Barcelona está a menos de 400 metros de la estación de metro de Diagonal y a 8 minutos a pie de la Casa Milà de Gaudí y del popular barrio de Gràcia."
Upper Diagonal,a 4 km del centro,"Sarrià-Sant Gervasi, Barcelona",€ 560,"8,7",4 de 5,1.589 comentarios,https://www.booking.com/hotel/es/upper-diagonal-barcelona.es.html?aid=304142&label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4Asn6_60GwAIB0gIkMjEwMDY0MTMtNzgxMi00YmVlLTkwYjMtMGVmZDZlNDI4NWM42AIF4AIB&ucfs=1&arphpl=1&checkin=2024-02-19&checkout=2024-02-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=52&sr_order=popularity&srpvid=d6a694ee68d90259&srepoch=1707081082&all_sr_blocks=0_0_2_0_0&highlighted_blocks=0_0_2_0_0&matching_block_id=0_0_2_0_0&sr_pri_blocks=0_0_2_0_0__56022&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"El Upper Diagonal se encuentra en el barrio barcelonés de Pedralbes y ​​ofrece alojamiento moderno con WiFi gratis y gimnasio a solo 1 km del Camp Nou.

Todas las habitaciones incluyen TV de pantalla plana y baño privado con artículos de aseo gratuitos y secador de pelo. Se ofrecen utensilios de planchado.

El hotel alberga un restaurante de cocina de temporada. Los huéspedes también podrán visitar otras tiendas y restaurantes en la avenida Diagonal, a solo 600 metros, y en el centro comercial L’Illa Diagonal.

El establecimiento cuenta con recepción 24 horas y servicio de alquiler de coches.

La Pedrera está a 3,3 km del Upper Diagonal, mientras que el Tibidabo se encuentra a 3,4 km. El aeropuerto de El Prat es el más cercano y está a 11 km del Upper Diagonal."
Hotel Alguer Camp Nou,"a 4,5 km del centro","Les Corts, Barcelona",€ 376,"8,2",2 de 5,2.850 comentarios,https://www.booking.com/hotel/es/lalguer.es.html?aid=304142&label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4Asn6_60GwAIB0gIkMjEwMDY0MTMtNzgxMi00YmVlLTkwYjMtMGVmZDZlNDI4NWM42AIF4AIB&ucfs=1&arphpl=1&checkin=2024-02-19&checkout=2024-02-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=53&sr_order=popularity&srpvid=d6a694ee68d90259&srepoch=1707081082&all_sr_blocks=9039903_91908082_0_0_0&highlighted_blocks=9039903_91908082_0_0_0&matching_block_id=9039903_91908082_0_0_0&sr_pri_blocks=9039903_91908082_0_0_0__37630&from=searchresults#hotelTmpl,"El Hotel L’Alguer Nou está situado a solo 500 metros del estadio del FC Barcelona, el Camp Nou, y a 220 metros de la estación de metro Collblanc. Este hotel de gestión familiar ofrece bar, salón y recepción abierta las 24 horas.

Las habitaciones de L’Alguer Nou Hotel son sencillas y funcionales y disponen de suelo de baldosa, TV, baño privado, aire acondicionado en verano y calefacción central en invierno.

El Hotel L’Alguer Nou sirve un desayuno buffet diario que incluye platos fríos y calientes.

Desde la estación de metro Collblanc hay conexiones en 30 minutos con el aeropuerto de Barcelona. L'Alguer Nou se encuentra a 20 minutos a pie del campus de la Universidad de Barcelona. El hotel está a 10 minutos en autobús de la estación de tren de Sants y a unos 200 metros de una parada de autobús."
Ilunion Auditori,"a 1,3 km del centro","Eixample, Barcelona",€ 577,"8,2",3 de 5,5.803 comentarios,https://www.booking.com/hotel/es/confortel-auditori.es.html?aid=304142&label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4Asn6_60GwAIB0gIkMjEwMDY0MTMtNzgxMi00YmVlLTkwYjMtMGVmZDZlNDI4NWM42AIF4AIB&ucfs=1&arphpl=1&checkin=2024-02-19&checkout=2024-02-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=54&sr_order=popularity&srpvid=d6a694ee68d90259&srepoch=1707081082&all_sr_blocks=0_0_2_0_0&highlighted_blocks=0_0_2_0_0&matching_block_id=0_0_2_0_0&sr_pri_blocks=0_0_2_0_0__57712&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"El Ilunion Auditori, situado a 10 minutos a pie de la estación de tren y de la estación de metro Arc de Triomf, alberga un gimnasio y tiene una piscina de 3 metros de ancho y 5 metros de largo en la azotea. Hay WiFi gratuita en todas las zonas.

Todas las habitaciones del Auditori son modernas y disponen de suelo de madera, aire acondicionado, caja fuerte y TV de pantalla plana con canales vía satélite. El baño privado incluye secador de pelo y artículos de aseo gratuitos.

Este hotel está oficialmente adaptado para personas con discapacidad. Las habitaciones adaptadas para personas con discapacidad o con discapacidad auditiva o visual están disponibles bajo petición.

El Ilunion Auditori sirve un desayuno buffet a diario y elabora platos a la carta con productos de temporada. También se ofrece un menú especial para celíacos y personas con intolerancias. El horario del servicio de habitaciones es limitado y el bar abre por las noches. Además, hay numerosos restaurantes y bares en las zonas cercanas del Eixample, el Born y el Barrio Gótico.

Este establecimiento alberga un gimnasio equipado con máquinas de ejercicio cardiovascular. La piscina de temporada de la azotea está rodeada de tumbonas y ofrece vistas impresionantes a la ciudad.

En la zona de recepción hay ordenadores con conexión a internet gratuita. El famoso Auditorio de Barcelona se halla a 5 minutos a pie del establecimiento, mientras que la basílica de la Sagrada Familia y el parque de la Ciutadella quedan a 1,5 km. Asimismo, este establecimiento facilita aparcamiento privado subterráneo por un suplemento.

Este hotel cuenta con la certificación oficial sobre espacios adaptados para personas con movilidad reducida."
08028 Apartments,"a 3,3 km del centro","Les Corts, Barcelona",€ 535,"8,8",4 de 5,3.446 comentarios,https://www.booking.com/hotel/es/08028apartments.es.html?aid=304142&label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4Asn6_60GwAIB0gIkMjEwMDY0MTMtNzgxMi00YmVlLTkwYjMtMGVmZDZlNDI4NWM42AIF4AIB&ucfs=1&arphpl=1&checkin=2024-02-19&checkout=2024-02-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=55&sr_order=popularity&srpvid=d6a694ee68d90259&srepoch=1707081082&all_sr_blocks=26451102_348175686_0_0_0&highlighted_blocks=26451102_348175686_0_0_0&matching_block_id=26451102_348175686_0_0_0&sr_pri_blocks=26451102_348175686_0_0_0__53517&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"Los Apartamentos 08028 están junto a la estación de metro Les Corts, a 5 minutos a pie del estadio del Fútbol Club Barcelona Camp Nou. Los modernos apartamentos ofrecen una piscina compartida en la azotea con vistas a la ciudad de Barcelona.

Los apartamentos y suites del 08028 presentan un diseño de estilo contemporáneo con conexión Wi-Fi gratuita. Los apartamentos incluyen un balcón, zona de salón y cocina equipada.

La Taberna Lizarrán de los Apartamentos 08028 sirve cocina española tradicional, tapas incluidas.

Los Apartamentos 08028 están a 15 minutos a pie de la estación de tren de Sants y a unos 20 minutos en metro de la Plaza Catalunya y del famoso paseo de Las Ramblas."
Blanc Guest House,"a 1,9 km del centro","Sarrià-Sant Gervasi, Barcelona",€ 519,"8,7",4 de 5,998 comentarios,https://www.booking.com/hotel/es/blanc-guest-house.es.html?aid=304142&label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4Asn6_60GwAIB0gIkMjEwMDY0MTMtNzgxMi00YmVlLTkwYjMtMGVmZDZlNDI4NWM42AIF4AIB&ucfs=1&arphpl=1&checkin=2024-02-19&checkout=2024-02-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=56&sr_order=popularity&srpvid=d6a694ee68d90259&srepoch=1707081082&all_sr_blocks=9693005_88494245_2_1_0&highlighted_blocks=9693005_88494245_2_1_0&matching_block_id=9693005_88494245_2_1_0&sr_pri_blocks=9693005_88494245_2_1_0__51853&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"El Blanc Guest House se encuentra a 8 minutos a pie del conocido ​​Passeig de Gràcia de Barcelona y dispone de una bonita terraza y habitaciones elegantes con conexión Wi-Fi gratuita y TV de pantalla plana.

Las habitaciones del Blanc Guest House están decoradas en color blanco y tienen suelo de parqué y muebles blancos. Además, incluyen aire acondicionado, calefacción y ventilador. Algunas tienen baño privado.

El personal de la recepción ofrece información turística sobre Barcelona y un servicio de alquiler de coches.

El Blanc está situado a 8 minutos a pie de la estación de metro de Diagonal, bien comunicada con el resto de la ciudad. La Plaza Catalunya está a 2 paradas en metro."
Ilunion Barcelona,a 3 km del centro,"Sant Martí, Barcelona",€ 678,"8,3",4 de 5,7.628 comentarios,https://www.booking.com/hotel/es/confortel-barcelona.es.html?aid=304142&label=gen173nr-1FCAEoggI46AdIClgEaEaIAQGYAQq4AQfIAQ_YAQHoAQH4AQKIAgGoAgO4Asn6_60GwAIB0gIkMjEwMDY0MTMtNzgxMi00YmVlLTkwYjMtMGVmZDZlNDI4NWM42AIF4AIB&ucfs=1&arphpl=1&checkin=2024-02-19&checkout=2024-02-24&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=57&sr_order=popularity&srpvid=d6a694ee68d90259&srepoch=1707081082&all_sr_blocks=1223901_339187079_0_2_0&highlighted_blocks=1223901_339187079_0_2_0&matching_block_id=1223901_339187079_0_2_0&sr_pri_blocks=1223901_339187079_0_2_0__67800&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"El Ilunion Barcelona es un establecimiento moderno situado a 10 minutos de la playa de Bogatell, en el distrito 22, y cuenta con piscina en la azotea, solárium y gimnasio. El centro de conferencias CCIB queda a 2 km. Hay wifi gratuita.

Las habitaciones del Ilunion Barcelona cuentan con aire acondicionado, escritorio y TV. El baño privado incluye secador de pelo y artículos de aseo gratuitos. Hay caja fuerte y minibar. Las habitaciones superiores también incluyen una terraza amueblada con vistas al mar o a la ciudad.

Este hotel está oficialmente adaptado para personas con discapacidad. Hay habitaciones adaptadas para personas con movilidad reducida o con discapacidad auditiva o visual (disponibles bajo petición).

El restaurante del Ilunion Barcelona sirve desayunos y un menú a la carta. El hotel alberga un bar y ofrece un servicio de habitaciones. También hay un menú para huéspedes con necesidades dietéticas específicas.

El hotel se encuentra a pocos minutos a pie de la Rambla de Poblenou y de la playa de Bogatell, donde hay una gran variedad de tiendas, bares y restaurantes. El centro comercial está a 4 minutos en coche y el centro comercial Diagonal Mar, a 8 minutos en coche.

El Ilunion Barcelona cuenta con apacibles zonas comunes reformadas y ofrece conexión gratuita a internet. Hay aparcamiento privado subterráneo disponible por un suplemento.

Las estaciones de metro Llacuna y Poble Nou se encuentran a menos de 300 metros del hotel. La parada de autobús de la línea 6 se encuentra a 50 metros del hotel.

La Gran Vía está a 15 minutos en autobús. Hay una parada del autobús turístico cerca del hotel. El aeropuerto de Barcelona-El Prat se encuentra a 20 km y está bien comunicado con la Ronda Litoral."
